wheel_1_joint,wheel_2_joint,wheel_3_joint,wheel_4_joint,wheel_5_joint,wheel_6_joint,time
,,,,,,0.0
-3.438993331235027e-05,-0.0002238402251757629,-0.0009776626260958703,0.00042626895528198594,0.0003247945494651988,-0.0001564131255825732,0.0
1.5231808452240148e-06,-0.00017593653521057878,0.0003882780985712299,-2.3560829003215628e-05,-9.83859843470599e-05,0.00038489594971587507,0.020000000000003126
1.8525587505188734e-05,0.00044968843978658926,0.0008170466148304661,-7.09990289858263e-05,-0.0003288363416852763,-0.00048459526656249863,0.03999999999999915
0.00032761634885724797,-0.01740939730923627,-0.02320638955269405,0.010068518907268318,0.011299679299990142,-0.0002567527139704113,0.060000000000002274
-0.0003740490745211683,-0.0005613898205788235,-0.0008953575311587969,0.0014972073833354749,0.0008715713230656522,8.857884089629115e-05,0.0800000000000054
,,,,,,0.10000000000000142
-3.709224697220209e-06,1.5572031719993107e-05,-0.0003965749630657489,6.538911303519135e-06,6.184797415513185e-05,-3.7594340192938225e-05,0.10000000000000142
-0.0014673302763564197,-0.0006954228576931676,-0.0006574956664890282,0.00010549325697513379,-0.0005304528301993128,-0.023561568188693906,0.12000000000000455
0.014554450659158077,-0.0024018372229913966,0.0016214033404230652,-4.186675700879999e-05,-0.0007957962513649144,-3.1642322805684004e-05,0.14000000000000057
0.00010971100992412594,0.00022493637069031722,-0.0023003069835773274,0.0002615750398829303,0.00032362983307544085,5.442318613922605e-05,0.1600000000000037
-8.68396336686783e-06,-3.394739930686827e-05,-0.0010982085757395288,0.0007150957339059384,0.00040106258492923416,-6.775499293319026e-06,0.17999999999999972
,,,,,,0.20000000000000284
8.130630892826118e-07,-7.805132678310664e-05,5.594716449825593e-05,1.482444379120873e-05,1.3024075928749768e-05,0.00036419060964597294,0.20000000000000284
6.564254643876e-07,-0.00012677295386258336,7.542206563231069e-06,0.00047485431599859906,0.0004773151536291084,0.0007253589743540512,0.21999999999999886
-0.0013913787790078777,0.00025049190347404063,0.000327084952668151,-4.056158336252294e-05,-0.0002807553855134169,-0.00011604765766859773,0.240000000000002
1.2409097785865894e-05,-3.193006107375662e-05,0.00020677571701865904,4.004313643363178e-06,3.070265921704257e-05,0.0003284746076394965,0.2600000000000051
-2.1379447455881022e-05,-0.00018881853768467434,-0.0005651667221925789,0.0026905135125247157,0.001747541728715201,0.0003945867975248471,0.28000000000000114
,,,,,,0.30000000000000426
-3.522322204244782e-06,2.698294282682534e-05,-0.00020315328295270052,5.500444308164775e-06,1.1587973972469485e-05,-4.218155609767016e-05,0.30000000000000426
0.0005723064704083805,0.001504053262904738,0.0037294187010877104,-3.891949468958888e-05,0.0009732069559930988,-8.520985734952746e-05,0.3200000000000003
-1.6673266162718636e-05,-0.0005610268134767851,-0.0020142809214903686,0.001917140211639412,0.0010464590368812546,7.576452016470545e-05,0.3400000000000034
1.667425806800571e-05,-0.0001352149445558587,0.005517989240752928,-1.5626827308610862e-05,-0.003676787137095522,-1.5119505903378287e-05,0.35999999999999943
-0.0011844245551816991,-0.0007720201274035443,-0.02900103874911617,-7.334134967961793e-05,-7.387508746892375e-05,-0.00028458847716139254,0.38000000000000256
,,,,,,0.4000000000000057
-0.00012013110978441668,0.0007037414008071764,0.00014983961624985553,0.0007343819099597422,-0.02007742346016412,0.00017158048859768071,0.4000000000000057
-0.00022308006212390027,-0.0002259394339747707,-0.002420723972333002,0.0005423667591632243,-0.011689790591841859,0.0006377843819345835,0.4200000000000017
